file_name,class,name,num_inds,confidence,datetime,media
20210308學校牧場上方5米北側03090075.JPG,,,0.0,,2021-03-09 04:06:40,image
20210308學校牧場上方5米北側03090076.MP4,,,0.0,,2021-03-09 04:06:56,video
20210308學校牧場上方5米北側03090077.JPG,3,Black Drongo,1.0,0.8273021578788757,2021-03-09 04:07:52,image
20210308學校牧場上方5米北側03090078.JPG,3,Black Drongo,1.0,0.9633755087852478,2021-03-09 04:07:54,image
20210308學校牧場上方5米北側03090079.JPG,3,Black Drongo,1.0,0.9621216058731079,2021-03-09 04:07:54,image
20210308學校牧場上方5米北側03090080.MP4,,,0.0,,2021-03-09 04:08:10,video
20210308學校牧場上方5米北側03090081.JPG,3,Black Drongo,1.0,0.9658670425415039,2021-03-09 05:13:30,image
20210308學校牧場上方5米北側03090082.JPG,3,Black Drongo,1.0,0.9613444805145264,2021-03-09 05:13:28,image
20210308學校牧場上方5米北側03090083.JPG,3,Black Drongo,1.0,0.9649329781532288,2021-03-09 05:13:28,image
20210308學校牧場上方5米北側03090084.MP4,,,0.0,,2021-03-09 05:13:44,video
20210308學校牧場上方5米北側03090085.JPG,3,Black Drongo,1.0,0.8101173639297485,2021-03-09 05:14:50,image
20210308學校牧場上方5米北側03090086.JPG,,,0.0,,2021-03-09 05:14:52,image
20210308學校牧場上方5米北側03090087.JPG,,,0.0,,2021-03-09 05:14:52,image
20210308學校牧場上方5米北側03090088.MP4,,,0.0,,2021-03-09 05:15:08,video
20210308學校牧場上方5米北側03090089.JPG,3,Black Drongo,1.0,0.9592963457107544,2021-03-09 05:29:58,image
20210308學校牧場上方5米北側03090090.JPG,3,Black Drongo,1.0,0.9654499888420105,2021-03-09 05:30:00,image
20210308學校牧場上方5米北側03090091.JPG,3,Black Drongo,1.0,0.9656860828399658,2021-03-09 05:30:00,image
20210308學校牧場上方5米北側03090092.MP4,,,0.0,,2021-03-09 05:30:16,video
20210308學校牧場上方5米北側03090093.JPG,3,Black Drongo,1.0,0.9580298066139221,2021-03-09 05:42:46,image
20210308學校牧場上方5米北側03090094.JPG,3,Black Drongo,1.0,0.9611260294914246,2021-03-09 05:42:48,image
20210308學校牧場上方5米北側03090095.JPG,3,Black Drongo,1.0,0.9580954909324646,2021-03-09 05:42:48,image
20210308學校牧場上方5米北側03090096.MP4,,,0.0,,2021-03-09 05:43:04,video
20210308學校牧場上方5米北側03090101.JPG,3,Black Drongo,1.0,0.8760764002799988,2021-03-09 07:13:20,image
20210308學校牧場上方5米北側03090102.JPG,3,Black Drongo,1.0,0.9640728235244751,2021-03-09 07:13:22,image
20210308學校牧場上方5米北側03090103.JPG,3,Black Drongo,1.0,0.9651238322257996,2021-03-09 07:13:22,image
20210308學校牧場上方5米北側03090104.MP4,,,0.0,,2021-03-09 07:13:38,video
20210308學校牧場上方5米北側03090105.JPG,3,Black Drongo,1.0,0.9283226728439331,2021-03-09 07:49:42,image
20210308學校牧場上方5米北側03090106.JPG,3,Black Drongo,1.0,0.9353899359703064,2021-03-09 07:49:44,image
20210308學校牧場上方5米北側03090107.JPG,3,Black Drongo,1.0,0.955886960029602,2021-03-09 07:49:44,image
20210308學校牧場上方5米北側03090108.MP4,,,0.0,,2021-03-09 07:50:00,video
20210308學校牧場上方5米北側03090109.JPG,3,Black Drongo,1.0,0.958718478679657,2021-03-09 07:51:04,image
20210308學校牧場上方5米北側03090110.JPG,3,Black Drongo,1.0,0.9561576247215271,2021-03-09 07:51:06,image
20210308學校牧場上方5米北側03090111.JPG,3,Black Drongo,1.0,0.9512171149253845,2021-03-09 07:51:06,image
20210308學校牧場上方5米北側03090112.MP4,,,0.0,,2021-03-09 07:51:22,video
20210308學校牧場上方5米北側03090113.JPG,3,Black Drongo,1.0,0.9488397836685181,2021-03-09 07:52:16,image
20210308學校牧場上方5米北側03090114.JPG,3,Black Drongo,1.0,0.9598069787025452,2021-03-09 07:52:18,image
20210308學校牧場上方5米北側03090115.JPG,3,Black Drongo,1.0,0.9598593711853027,2021-03-09 07:52:18,image
20210308學校牧場上方5米北側03090116.MP4,,,0.0,,2021-03-09 07:52:34,video
20210308學校牧場上方5米北側03090117.JPG,3,Black Drongo,1.0,0.9614757895469666,2021-03-09 07:53:30,image
20210308學校牧場上方5米北側03090118.JPG,3,Black Drongo,1.0,0.915442943572998,2021-03-09 07:53:32,image
20210308學校牧場上方5米北側03090119.JPG,3,Black Drongo,1.0,0.9199500679969788,2021-03-09 07:53:32,image
20210308學校牧場上方5米北側03090120.MP4,,,0.0,,2021-03-09 07:53:48,video
20210308學校牧場上方5米北側03090121.JPG,3,Black Drongo,1.0,0.8752044439315796,2021-03-09 07:55:14,image
20210308學校牧場上方5米北側03090122.JPG,3,Black Drongo,1.0,0.9647308588027954,2021-03-09 07:55:16,image
20210308學校牧場上方5米北側03090123.JPG,3,Black Drongo,1.0,0.9639009833335876,2021-03-09 07:55:16,image
20210308學校牧場上方5米北側03090124.MP4,,,0.0,,2021-03-09 07:55:32,video
20210308學校牧場上方5米北側03090125.JPG,3,Black Drongo,1.0,0.8607691526412964,2021-03-09 08:15:38,image
20210308學校牧場上方5米北側03090126.JPG,3,Black Drongo,1.0,0.8872665166854858,2021-03-09 08:15:40,image
20210308學校牧場上方5米北側03090127.JPG,3,Black Drongo,1.0,0.9418712258338928,2021-03-09 08:15:40,image
20210308學校牧場上方5米北側03090128.MP4,,,0.0,,2021-03-09 08:15:56,video
20210308學校牧場上方5米北側03090129.JPG,3,Black Drongo,1.0,0.9370741844177246,2021-03-09 08:20:12,image
20210308學校牧場上方5米北側03090130.JPG,3,Black Drongo,1.0,0.9354694485664368,2021-03-09 08:20:14,image
20210308學校牧場上方5米北側03090131.JPG,3,Black Drongo,1.0,0.9498753547668457,2021-03-09 08:20:14,image
20210308學校牧場上方5米北側03090132.MP4,,,0.0,,2021-03-09 08:20:30,video
20210308學校牧場上方5米北側03090137.JPG,0,Black-winged Kite,1.0,0.7670650482177734,2021-03-09 08:49:24,image
20210308學校牧場上方5米北側03090137.JPG,7,Red-collared Dove,1.0,0.5044899582862854,2021-03-09 08:49:24,image
20210308學校牧場上方5米北側03090138.JPG,,,0.0,,2021-03-09 08:49:22,image
20210308學校牧場上方5米北側03090139.JPG,0,Black-winged Kite,1.0,0.5765491724014282,2021-03-09 08:49:22,image
20210308學校牧場上方5米北側03090140.MP4,,,0.0,,2021-03-09 08:49:40,video
20210308學校牧場上方5米北側03090141.JPG,,,0.0,,2021-03-09 08:50:32,image
20210308學校牧場上方5米北側03090142.JPG,,,0.0,,2021-03-09 08:50:34,image
20210308學校牧場上方5米北側03090143.JPG,,,0.0,,2021-03-09 08:50:34,image
20210308學校牧場上方5米北側03090144.MP4,,,0.0,,2021-03-09 08:50:52,video
20210308學校牧場上方5米北側03090145.JPG,0,Collared Scops-Owl,1.0,0.9559605717658997,2021-03-09 14:41:48,image
20210308學校牧場上方5米北側03090146.JPG,0,Collared Scops-Owl,1.0,0.9285801649093628,2021-03-09 14:41:52,image
20210308學校牧場上方5米北側03090147.JPG,0,Collared Scops-Owl,1.0,0.9343901872634888,2021-03-09 14:41:50,image
20210308學校牧場上方5米北側03090148.MP4,,,0.0,,2021-03-09 14:42:06,video
20210308學校牧場上方5米北側03090149.JPG,0,Collared Scops-Owl,1.0,0.9627758860588074,2021-03-09 14:50:28,image
20210308學校牧場上方5米北側03090150.JPG,0,Collared Scops-Owl,1.0,0.9646393656730652,2021-03-09 14:50:32,image
20210308學校牧場上方5米北側03090151.JPG,0,Collared Scops-Owl,1.0,0.9162964224815369,2021-03-09 14:50:30,image
20210308學校牧場上方5米北側03090152.MP4,,,0.0,,2021-03-09 14:50:46,video
20210308學校牧場上方5米北側03090153.JPG,0,Collared Scops-Owl,1.0,0.8893099427223206,2021-03-09 14:55:10,image
20210308學校牧場上方5米北側03090154.JPG,0,Collared Scops-Owl,1.0,0.9038048982620239,2021-03-09 14:55:14,image
20210308學校牧場上方5米北側03090155.JPG,0,Collared Scops-Owl,1.0,0.9031590819358826,2021-03-09 14:55:12,image
20210308學校牧場上方5米北側03090156.MP4,,,0.0,,2021-03-09 14:55:28,video
20210308學校牧場上方5米北側03090157.JPG,0,Collared Scops-Owl,1.0,0.9722266793251038,2021-03-09 14:58:32,image
20210308學校牧場上方5米北側03090158.JPG,0,Collared Scops-Owl,1.0,0.9718988537788391,2021-03-09 14:58:36,image
20210308學校牧場上方5米北側03090159.JPG,0,Collared Scops-Owl,1.0,0.9726563096046448,2021-03-09 14:58:34,image
20210308學校牧場上方5米北側03090160.MP4,,,0.0,,2021-03-09 14:58:52,video
20210308學校牧場上方5米北側03090161.JPG,0,Collared Scops-Owl,1.0,0.9377844333648682,2021-03-09 15:00:14,image
20210308學校牧場上方5米北側03090162.JPG,0,Collared Scops-Owl,1.0,0.9150691628456116,2021-03-09 15:00:12,image
20210308學校牧場上方5米北側03090163.JPG,0,Collared Scops-Owl,1.0,0.9091637134552002,2021-03-09 15:00:12,image
20210308學校牧場上方5米北側03090164.MP4,,,0.0,,2021-03-09 15:00:30,video
20210308學校牧場上方5米北側03090165.JPG,,,0.0,,2021-03-09 15:04:18,image
20210308學校牧場上方5米北側03090166.JPG,,,0.0,,2021-03-09 15:04:16,image
20210308學校牧場上方5米北側03090167.JPG,,,0.0,,2021-03-09 15:04:16,image
20210308學校牧場上方5米北側03090168.MP4,,,0.0,,2021-03-09 15:04:34,video
20210308學校牧場上方5米北側03100169.JPG,3,Black Drongo,1.0,0.9453840851783752,2021-03-10 00:32:40,image
20210308學校牧場上方5米北側03100170.JPG,3,Black Drongo,1.0,0.9556829333305359,2021-03-10 00:32:38,image
20210308學校牧場上方5米北側03100171.JPG,3,Black Drongo,1.0,0.9464874267578125,2021-03-10 00:32:38,image
20210308學校牧場上方5米北側03100172.MP4,,,0.0,,2021-03-10 00:32:56,video
20210308學校牧場上方5米北側03100173.JPG,3,Black Drongo,1.0,0.9340656995773315,2021-03-10 01:09:48,image
20210308學校牧場上方5米北側03100174.JPG,3,Black Drongo,1.0,0.9520002007484436,2021-03-10 01:09:46,image
20210308學校牧場上方5米北側03100175.JPG,3,Black Drongo,1.0,0.9237946271896362,2021-03-10 01:09:46,image
20210308學校牧場上方5米北側03100176.MP4,,,0.0,,2021-03-10 01:10:02,video
20210308學校牧場上方5米北側03100177.JPG,3,Black Drongo,1.0,0.9344144463539124,2021-03-10 01:37:16,image
20210308學校牧場上方5米北側03100178.JPG,3,Black Drongo,1.0,0.824595034122467,2021-03-10 01:37:18,image
20210308學校牧場上方5米北側03100179.JPG,3,Black Drongo,1.0,0.9436402916908264,2021-03-10 01:37:18,image
20210308學校牧場上方5米北側03100180.MP4,,,0.0,,2021-03-10 01:37:34,video
20210308學校牧場上方5米北側03100181.JPG,3,Black Drongo,1.0,0.9567456245422363,2021-03-10 04:51:26,image
20210308學校牧場上方5米北側03100182.JPG,3,Black Drongo,1.0,0.934866726398468,2021-03-10 04:51:28,image
20210308學校牧場上方5米北側03100183.JPG,3,Black Drongo,1.0,0.9525858163833618,2021-03-10 04:51:28,image
20210308學校牧場上方5米北側03100184.MP4,,,0.0,,2021-03-10 04:51:44,video
20210308學校牧場上方5米北側03100185.JPG,3,Black Drongo,1.0,0.9601167440414429,2021-03-10 05:05:26,image
20210308學校牧場上方5米北側03100186.JPG,3,Black Drongo,1.0,0.9569424390792847,2021-03-10 05:05:28,image
20210308學校牧場上方5米北側03100187.JPG,3,Black Drongo,1.0,0.9429041147232056,2021-03-10 05:05:28,image
20210308學校牧場上方5米北側03100188.MP4,,,0.0,,2021-03-10 05:05:44,video
20210308學校牧場上方5米北側03100189.JPG,3,Black Drongo,1.0,0.9653171300888062,2021-03-10 05:25:22,image
20210308學校牧場上方5米北側03100190.JPG,3,Black Drongo,1.0,0.9533889293670654,2021-03-10 05:25:24,image
20210308學校牧場上方5米北側03100191.JPG,3,Black Drongo,1.0,0.9418514966964722,2021-03-10 05:25:24,image
20210308學校牧場上方5米北側03100192.MP4,,,0.0,,2021-03-10 05:25:40,video
20210308學校牧場上方5米北側03100193.JPG,0,Collared Scops-Owl,1.0,0.9682466983795166,2021-03-10 11:08:20,image
20210308學校牧場上方5米北側03100194.JPG,0,Collared Scops-Owl,1.0,0.9693191647529602,2021-03-10 11:08:24,image
20210308學校牧場上方5米北側03100195.JPG,0,Collared Scops-Owl,1.0,0.9673400521278381,2021-03-10 11:08:22,image
20210308學校牧場上方5米北側03100196.MP4,,,0.0,,2021-03-10 11:08:38,video
20210308學校牧場上方5米北側03110197.JPG,0,Collared Scops-Owl,1.0,0.9141613245010376,2021-03-10 16:14:00,image
20210308學校牧場上方5米北側03110198.JPG,0,Collared Scops-Owl,1.0,0.9482308626174927,2021-03-10 16:14:04,image
20210308學校牧場上方5米北側03110199.JPG,0,Collared Scops-Owl,1.0,0.9549155831336975,2021-03-10 16:14:02,image
20210308學校牧場上方5米北側03110200.MP4,,,0.0,,2021-03-10 16:14:18,video
20210308學校牧場上方5米北側03110201.JPG,0,Collared Scops-Owl,1.0,0.9641656875610352,2021-03-10 16:26:22,image
20210308學校牧場上方5米北側03110202.JPG,0,Collared Scops-Owl,1.0,0.9650668501853943,2021-03-10 16:26:26,image
20210308學校牧場上方5米北側03110203.JPG,0,Collared Scops-Owl,1.0,0.9656243920326233,2021-03-10 16:26:24,image
20210308學校牧場上方5米北側03110204.MP4,,,0.0,,2021-03-10 16:26:42,video
20210308學校牧場上方5米北側03110205.JPG,0,Collared Scops-Owl,1.0,0.9558982253074646,2021-03-10 16:27:48,image
20210308學校牧場上方5米北側03110206.JPG,0,Collared Scops-Owl,1.0,0.9591313600540161,2021-03-10 16:27:46,image
20210308學校牧場上方5米北側03110207.JPG,0,Collared Scops-Owl,1.0,0.9626322984695435,2021-03-10 16:27:46,image
20210308學校牧場上方5米北側03110208.MP4,,,0.0,,2021-03-10 16:28:04,video
20210308學校牧場上方5米北側03110209.JPG,0,Collared Scops-Owl,1.0,0.854897677898407,2021-03-10 16:35:26,image
20210308學校牧場上方5米北側03110210.JPG,0,Collared Scops-Owl,1.0,0.8495515584945679,2021-03-10 16:35:24,image
20210308學校牧場上方5米北側03110211.JPG,0,Collared Scops-Owl,1.0,0.8153587579727173,2021-03-10 16:35:24,image
20210308學校牧場上方5米北側03110212.MP4,,,0.0,,2021-03-10 16:35:42,video
20210308學校牧場上方5米北側03110213.JPG,0,Collared Scops-Owl,1.0,0.9646294713020325,2021-03-10 16:44:20,image
20210308學校牧場上方5米北側03110214.JPG,0,Collared Scops-Owl,1.0,0.9669919013977051,2021-03-10 16:44:18,image
20210308學校牧場上方5米北側03110215.JPG,0,Collared Scops-Owl,1.0,0.9693697690963745,2021-03-10 16:44:18,image
20210308學校牧場上方5米北側03110216.MP4,,,0.0,,2021-03-10 16:44:36,video
20210308學校牧場上方5米北側03110225.JPG,3,Black Drongo,1.0,0.8980710506439209,2021-03-10 23:59:34,image
20210308學校牧場上方5米北側03110226.JPG,3,Black Drongo,1.0,0.9497086405754089,2021-03-10 23:59:36,image
20210308學校牧場上方5米北側03110227.JPG,3,Black Drongo,1.0,0.9523875713348389,2021-03-10 23:59:36,image
20210308學校牧場上方5米北側03110228.MP4,,,0.0,,2021-03-10 23:59:52,video
20210308學校牧場上方5米北側03110229.JPG,3,Black Drongo,1.0,0.9656547904014587,2021-03-11 00:41:10,image
20210308學校牧場上方5米北側03110230.JPG,3,Black Drongo,1.0,0.9572633504867554,2021-03-11 00:41:08,image
20210308學校牧場上方5米北側03110231.JPG,3,Black Drongo,1.0,0.962749719619751,2021-03-11 00:41:08,image
20210308學校牧場上方5米北側03110232.MP4,,,0.0,,2021-03-11 00:41:26,video
20210308學校牧場上方5米北側03110241.JPG,3,Black Drongo,1.0,0.9091397523880005,2021-03-11 04:39:36,image
20210308學校牧場上方5米北側03110242.JPG,3,Black Drongo,1.0,0.9572761058807373,2021-03-11 04:39:40,image
20210308學校牧場上方5米北側03110243.JPG,3,Black Drongo,1.0,0.9646797180175781,2021-03-11 04:39:38,image
20210308學校牧場上方5米北側03110244.MP4,,,0.0,,2021-03-11 04:39:54,video
20210308學校牧場上方5米北側03110245.JPG,3,Black Drongo,1.0,0.9071071147918701,2021-03-11 05:05:00,image
20210308學校牧場上方5米北側03110246.JPG,3,Black Drongo,1.0,0.9413986206054688,2021-03-11 05:04:58,image
20210308學校牧場上方5米北側03110247.JPG,3,Black Drongo,1.0,0.9317445755004883,2021-03-11 05:04:58,image
