file_name,class,name,num_inds,confidence,datetime,media
06230526.MP4,3.0,Black Drongo,1,0.5213281859954199,2022-07-03 21:11:52,video
06230526.MP4,7.0,Red-collared Dove,1,0.5048592388629913,2022-07-03 21:11:52,video
06230526.MP4,10.0,Long-tailed Shrike,1,0.7827839652697245,2022-07-03 21:11:52,video
06230526.MP4,12.0,Blue Rock-thrush (male),1,0.5994884371757507,2022-07-03 21:11:52,video
